# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
1002	7.4263	129.27	8.3444	151	0	0	8.3444	151	7.8689	122	0.6383	94	8.4751	120.35	4.7059	102	1.3953	86	6.0729	98.8	2.5532	47	0	0	2.5532	47	3.3333	54	1.3333	45	4.6377	51.75
1003	15.504	101.91	21.622	111	0	0	21.622	111	16.25	96	1.3333	90	17.578	95.571	0	0	7.7647	85	7.7647	85	2.4	50	0	0	2.4	50	2.6087	46	1.5	40	4.0909	44
1004	18.124	98.213	27.059	102	0	0	27.059	102	20	96	0.57143	105	20.567	96.273	5.4545	88	1.4286	84	6.8807	87.2	5.5814	43	0	0	5.5814	43	6.383	47	0	0	6.383	47
1005	12.401	114.51	19.835	121	0	0	19.835	121	11.053	114	0.6	100	11.644	113.36	0.6	100	5.5172	87	6.1055	88.444	8.1818	44	0	0	8.1818	44	3.75	48	0	0	3.75	48
1006	6.9967	125.77	5.7931	145	0	0	5.7931	145	9	120	0	0	9	120	6.4286	112	0	0	6.4286	112	3.913	46	0	0	3.913	46	4.2857	56	0	0	4.2857	56
1007	14.86	103.64	18.421	114	0	0	18.421	114	16.97	99	0	0	16.97	99	2.6087	92	7.0588	85	9.6552	87	2.9268	41	0	0	2.9268	41	1.9355	62	0	0	1.9355	62
1008	8.4216	121.12	9.1971	137	0	0	9.1971	137	9.5798	119	0	0	9.5798	119	4.3299	97	2.6667	90	6.9875	94.455	8.1818	44	0	0	8.1818	44	4.8	50	1.3953	43	6.1728	48.6
1009	10.473	116.49	15.118	127	0	0	15.118	127	11.009	109	0.58252	103	11.59	108.71	3.125	96	1.9355	93	5.0593	94.875	2.5532	47	0	0	2.5532	47	4	45	0	0	4	45
1010	12.202	106.54	17.838	111	0	0	17.838	111	12.336	107	1.2766	94	13.596	105.92	2.5	96	2.8571	84	5.3333	90	3.0769	39	0	0	3.0769	39	3.1579	57	0	0	3.1579	57
1011	8.5765	114.27	10.256	117	0	0	10.256	117	10.862	116	0	0	10.862	116	4.0777	103	0.58824	102	4.6659	102.88	2.9268	41	0	0	2.9268	41	15	44	1.4286	42	16.426	43.833
1012	12.186	106.68	17.895	114	0	0	17.895	114	12.115	104	1.2903	93	13.392	103.04	2.7907	86	2.7907	86	5.5814	86	8.5714	42	0	0	8.5714	42	1.1765	51	0	0	1.1765	51
1013	16.649	100.9	22.991	107	0	0	22.991	107	20.204	98	0.68182	88	20.879	97.706	2.7273	88	3.6145	83	6.3364	85.222	1.1111	54	0	0	1.1111	54	4.3636	55	0	0	4.3636	55
1014	10.926	115.32	14.622	119	0	0	14.622	119	15.789	114	0	0	15.789	114	1.7308	104	0.73171	82	2.4365	98.5	3	40	0	0	3	40	1.8462	65	0	0	1.8462	65
1015	15.324	104.41	21.818	110	0	0	21.818	110	15.577	104	0	0	15.577	104	6.0674	89	2.7907	86	8.8559	88.077	5.1064	47	0	0	5.1064	47	5.6604	53	0	0	5.6604	53
1016	10.788	116.79	15.122	123	0	0	15.122	123	11.379	116	0.59406	101	11.964	115.35	4.1176	102	1.3483	89	5.4484	99.111	1.3333	45	0	0	1.3333	45	3.6364	66	1.2766	47	4.8232	62.2
1017	8.4318	113.85	10.076	131	0	0	10.076	131	8.3333	108	0.68182	88	8.993	106.75	3.4091	88	3.4483	87	6.8571	87.5	7.3171	41	0	0	7.3171	41	5.5556	54	0	0	5.5556	54
1018	7.0277	122.37	7.3381	139	0	0	7.3381	139	10.084	119	0	0	10.084	119	2.093	86	2.069	87	4.1618	86.5	2.5	48	0	0	2.5	48	3.6	50	0	0	3.6	50
1019	12.172	113.38	14.88	125	0	0	14.88	125	12.545	110	0.61224	98	13.151	109.5	5.6842	95	3.2258	93	8.9091	94.286	3.3333	54	0	0	3.3333	54	4.4444	54	0	0	4.4444	54
1020	8.5397	112.42	9.12	125	0	0	9.12	125	9.6429	112	0.52174	115	10.164	112.16	2.6087	92	4.1379	87	6.7416	89	1.25	48	0	0	1.25	48	0	0	0	0	0	0
1021	3.3748	136.3	2.2222	162	0	0	2.2222	162	4.3478	138	0	0	4.3478	138	3.1034	116	0.68966	87	3.7548	111.86	5.4545	44	0	0	5.4545	44	2.6087	46	0	0	2.6087	46
1022	6.9014	121.71	9.0647	139	0	0	9.0647	139	5.7895	114	0.58824	102	6.3717	113	5.0526	95	0.77922	77	5.8065	93	2.6087	46	0	0	2.6087	46	4.4444	54	0	0	4.4444	54
1023	6.389	112.69	7.2	125	0	0	7.2	125	8.3333	108	0.50847	118	8.8377	108.62	1.2903	93	2.093	86	3.3784	88.8	6.9767	43	0	0	6.9767	43	6.9231	52	0	0	6.9231	52
1024	13.43	101.26	15.676	111	0	0	15.676	111	17.5	96	0.64516	93	18.145	95.897	3.871	93	2.9268	82	6.772	88.6	10	42	1.7143	35	11.672	41.125	6.9231	52	0	0	6.9231	52
1025	13.777	105.97	20.893	112	0	0	20.893	112	12.692	104	1.2	100	13.891	103.67	1.3636	88	5.4545	88	6.8182	88	5.7143	42	0	0	5.7143	42	3.8298	47	0	0	3.8298	47
1026	9.5406	117.39	13.333	126	0	0	13.333	126	9.6429	112	0	0	9.6429	112	5.8252	103	0	0	5.8252	103	2.6667	45	0	0	2.6667	45	0	0	1.25	48	1.25	48
1027	6.4877	132.56	9.4521	146	0	0	9.4521	146	6.0938	128	0	0	6.0938	128	2.3529	102	2	90	4.3363	96.857	7.3469	49	0	0	7.3469	49	9.2308	52	0	0	9.2308	52
1028	6.272	133.93	8.4564	149	0	0	8.4564	149	5.5814	129	0.67416	89	6.1943	125.92	2.5862	116	1.9355	93	4.4703	107.38	10.244	41	1.7143	35	11.925	40.25	2.449	49	0	0	2.449	49
1029	11.144	114.86	14.516	124	0	0	14.516	124	13.091	110	0.59406	101	13.681	109.64	4.1176	102	1.3636	88	5.4607	98.889	2.3077	52	0	0	2.3077	52	1.0526	57	0	0	1.0526	57
1030	8.7643	125.51	12.18	133	0	0	12.18	133	9.5238	126	0	0	9.5238	126	2.2018	109	2.6966	89	4.8485	99	3.75	48	0	0	3.75	48	8.4	50	0	0	8.4	50
1031	7.3294	130.98	7.4483	145	0	0	7.4483	145	11.429	126	0	0	11.429	126	2.7273	110	0.58252	103	3.3078	108.83	2.5532	47	1.7647	34	4.2188	42.667	0	0	0	0	0	0
1032	5.8882	125.68	4.6809	141	0	0	4.6809	141	7.5591	127	0.58252	103	8.1218	125.59	4.3636	110	0.71429	84	5.0415	107.11	0	0	0	0	0	0	2.3529	51	1.3333	45	3.6735	49
1033	6.1824	129.4	8.0851	141	0	0	8.0851	141	6.4615	130	0	0	6.4615	130	2.3762	101	1.978	91	4.3427	96.714	4.0909	44	0	0	4.0909	44	12.692	52	0	0	12.692	52
